TXT_KEY_RELIGION_COVEN_PEDIA	刻瑞德雯——群星、魔法,以及维系凡人彼此的社会关系之女神——由众多彼此仅有微弱联系的邪教所侍奉。[PARAGRAPH:2]刻瑞德雯最初显现在意图自尽的凯洛林面前,要他崇拜自己,以换取奥秘知识,以及无限次复活亡妻的力量,好让他们能重启一段不再因她的背德而蒙污的婚姻。他曾试图将她的教派立为帕特里亚的国教,但只有一小群精英接受了她的教义。精英中的精英是"黑烛女巫盟",她命他们去抹灭太阳。这个女巫盟由凯洛林本人、奥斯·加贝拉、阿斯莫代、菲尔蕾尔·维康莉亚、艾莉柯西丝、巴巴托斯,以及"沃德"组成——而"沃德"其实是暗影之神假扮成凡间暗影魔法宗师的模样。杰斯将他的七位化身(除伊埃格斯之外最伟大的真天使)化为每位女巫盟成员所戴的面具,使创世间没有任何力量能察觉或操控他们。成员们永远无法得知彼此的身份,因为阿斯莫代与妖精之间的仇怨会使他们无法合作。[PARAGRAPH:1]一个次要的假面女巫盟,名为"夹界",延续至今。这是个小教派,成员多为女术士,她们的灵魂、心智乃至偶尔连肉体都会去探索埃雷布斯以外的世界。许多人因这经历而发狂。她们称自己的女神为"假面少女"。[PARAGRAPH:1]塞安人中有一个教派,怀着传道般的狂热要接触所有国度,把各国最优秀最聪慧者带回来学习巫术,不受其他各地法师公会加诸术士的清规与限制。他们许诺让人无拘无束地获取种种秘密知识,却往往把学生引向最黑暗的法术。埃姆里斯所图更大,不止于抹灭太阳。他们想引来末日浩劫,彻底终结埃雷布斯。[PARAGRAPH:1]她的信徒并非个个如此邪恶。断链者怀着更为高尚的目标。他们相信,侍奉女神的最好方式是斩断不义的社会枷锁。他们憎恶一切并非全然出于自愿的关系。有些人试图摧毁婚姻、离间子女与父母,但大多数把激进的行动力集中在废奴斗争上。他们总是乐于为逃亡奴隶提供援助与庇护,却更愿意给他们武器,助他们手刃旧主。[PARAGRAPH:2]国教开放以下内容:[PARAGRAPH:1][TAB][LINK=UNIT_GOSEA]消损者高希[\\LINK] (世界单位)[PARAGRAPH:1][TAB][LINK=UNIT_CHAINBREAKER]断链者 [\\LINK] (单位)[PARAGRAPH:1][TAB][LINK=UNIT_EMRY]埃姆里斯 [\\LINK] ([LINK=CIVILIZATION_SHEAIM]塞安[\\LINK] 特有单位)[PARAGRAPH:1][TAB]将以下建造成本减半: [PARAGRAPH:1][TAB][LINK=BUILDING_PLANAR_GATE]位面之门[\\LINK] [PARAGRAPH:1][TAB][LINK=BUILDING_OBSIDIAN_GATE]黑曜之门[\\LINK] [PARAGRAPH:1][TAB][LINK=BUILDING_PROPHECY_OF_RAGNAROK]诸神黄昏的预言[\\LINK] [PARAGRAPH:1][TAB][LINK=BUILDING_THE_NEXUS]枢纽[\\LINK] [PARAGRAPH:1][TAB][LINK=BUILDING_PALACE_SHEAIM]塞安宫殿[\\LINK][PARAGRAPH:2]此信仰的单位更容易获得对 [LINK=BONUS_MANA_DIMENSIONAL]次元[\\LINK] 能量的亲和\r\n[PARAGRAPH:3][LINK=RELIGION_COVEN]夹界[\\LINK] 的祭司与恶魔,其阿尔达受 [LINK=RELIGION_COVEN]夹界[\\LINK] 的影响强化最甚,但也在较小程度上受 [LINK=RELIGION_THE_ASHEN_VEIL]混沌之灰烬[\\LINK]、[LINK=RELIGION_STEWARDS_OF_INEQUITY]不公之管家[\\LINK]、[LINK=RELIGION_ANOINTED]受膏者[\\LINK]、[LINK=RELIGION_SONS_OF_DISCORD]纷争之子[\\LINK]、余烬军团、[LINK=RELIGION_COUNCIL_OF_ESUS]杰斯议会[\\LINK]、[LINK=RELIGION_WHITE_HAND]雪之手[\\LINK]、以及 [LINK=RELIGION_OCTOPUS_OVERLORDS]深渊霸主[\\LINK] 强化。其阿尔达会因 [LINK=RELIGION_CHILDREN_OF_THE_ONE]太一之子[\\LINK]、[LINK=RELIGION_MATRONAE]众母神[\\LINK]、[LINK=RELIGION_RINGGIVER]授环者[\\LINK]、[LINK=RELIGION_BROTHERHOOD_OF_WARDENS]守望者兄弟会[\\LINK]、[LINK=RELIGION_GREY_COUNCIL]灰色议会[\\LINK]、[LINK=RELIGION_THE_EMPYREAN]天空的教诲[\\LINK]、[LINK=RELIGION_HOUSE_OF_PLENTY]丰饶之家[\\LINK]、[LINK=RELIGION_UNBLEMISHED]无瑕者[\\LINK]、[LINK=RELIGION_THE_EMPYREAN]绝对秩序[\\LINK]、[LINK=RELIGION_LAERAN_CORD]拉伊兰之绳[\\LINK]、[LINK=RELIGION_ETERNAL_CABAL]永恒秘党[\\LINK]、[LINK=RELIGION_CULT_OF_THE_DRAGON]巨龙崇拜[\\LINK]、[LINK=RELIGION_RUNES_OF_KILMORPH]基鲁莫夫之痕[\\LINK]、[LINK=RELIGION_FELLOWSHIP_OF_LEAVES]绿叶之友[\\LINK]、以及 [LINK=RELIGION_FOXMEN]狐人[\\LINK] 而削弱。它在善良或中立土地上会被削弱,在邪恶土地上会被强化。它因靠近 [LINK=BONUS_MANA_DIMENSIONAL]次元能量[\\LINK] 而强化,因 [LINK=BONUS_MANA_ENCHANTMENT]附魔能量[\\LINK] 而削弱。它在 [LINK=IMPROVEMENT_TAPESTRY_HOUSE]织锦之屋[\\LINK]、[LINK=IMPROVEMENT_PORTAL]传送门[\\LINK]、[LINK=IMPROVEMENT_HELLFIRE]地狱火[\\LINK]、以及 [LINK=FEATURE_TORMENTED_SOULS]受难亡魂[\\LINK] 附近会被强化,在 [LINK=FEATURE_HALLOWED_GROUND]圣化之地[\\LINK] 与 [LINK=IMPROVEMENT_RING_OF_WARDING]守护之环[\\LINK] 上会被削弱。 
TXT_KEY_RELIGION_LEAVES_PEDIA	[TAB]密林深处,精灵的低语萦绕不散。这些远古守护者素来超然于凡人之事,但也有一些凡人向他们表现出足够的忠诚,得以学得他们的魔法,甚至赢得萨提尔的相助。[PARAGRAPH:2]国教开放以下内容:[PARAGRAPH:1][TAB][LINK=UNIT_FAWN]森林守护者(单位)[\\LINK] [PARAGRAPH:1][TAB][LINK=UNIT_SATYR]半兽塞提尔(单位)[\\LINK] [PARAGRAPH:1][TAB]绿树祭司(单位)[PARAGRAPH:1][TAB]伊万(世界单位)[PARAGRAPH:1][TAB]基萨·凯利尔(世界单位)[PARAGRAPH:1][TAB]自然守护(政体)[PARAGRAPH:2]国教禁止以下内容:[PARAGRAPH:1][TAB]清除[LINK=FEATURE_FOREST] 森林[\\LINK] [PARAGRAPH:1][TAB]建造 [LINK=IMPROVEMENT_LUMBERMILL]伐木场[\\LINK] [NEWLINE][NEWLINE]当绿叶之友是你的国教时,你帝国内的每片森林每回合有 3% 的几率升级为[LINK=FEATURE_ANCIENT_FOREST]远古森林[\\LINK]。 \r\n[PARAGRAPH:3][LINK=RELIGION_FELLOWSHIP_OF_LEAVES]绿叶之友[\\LINK] 的祭司与天使,其阿尔达受 [LINK=RELIGION_FELLOWSHIP_OF_LEAVES]绿叶之友[\\LINK] 的影响强化最甚,但也在较小程度上受 [LINK=RELIGION_UNBLEMISHED]无瑕者[\\LINK]、[LINK=RELIGION_FOXMEN]狐人[\\LINK]、以及 [LINK=RELIGION_HOUSE_OF_PLENTY]丰饶之家[\\LINK] 强化。其阿尔达会因 [LINK=RELIGION_CHILDREN_OF_THE_ONE]太一之子[\\LINK]、[LINK=RELIGION_MATRONAE]众母神[\\LINK]、[LINK=RELIGION_WHITE_HAND]雪之手[\\LINK]、[LINK=RELIGION_EMBER_LEGION]余烬军团[\\LINK]、[LINK=RELIGION_GREY_COUNCIL]灰色议会[\\LINK]、[LINK=RELIGION_COUNCIL_OF_ESUS]杰斯议会[\\LINK]、[LINK=RELIGION_THE_ASHEN_VEIL]混沌之灰烬[\\LINK]、[LINK=RELIGION_ANOINTED]受膏者[\\LINK]、[LINK=RELIGION_STEWARDS_OF_INEQUITY]不公之管家[\\LINK]、[LINK=RELIGION_CULT_OF_THE_DRAGON]巨龙崇拜[\\LINK]、[LINK=RELIGION_COVEN]夹界[\\LINK]、[LINK=RELIGION_OCTOPUS_OVERLORDS]深渊霸主[\\LINK]、[LINK=RELIGION_THE_EMPYREAN]绝对秩序[\\LINK]、以及 [LINK=RELIGION_RUNES_OF_KILMORPH]基鲁莫夫之痕[\\LINK] 而削弱。它在中立土地上会被强化。它因靠近 [LINK=BONUS_MANA_NATURE]自然能量[\\LINK]、[LINK=IMPROVEMENT_YGGDRASIL]世界树[\\LINK]、[LINK=IMPROVEMENT_TOMB_OF_SUCELLUS]苏塞卢斯之墓[\\LINK]、[LINK=IMPROVEMENT_HERVES_MAUSOLEUM]赫尔夫陵墓[\\LINK]、[LINK=IMPROVEMENT_CAMP]营地[\\LINK]、[LINK=FEATURE_FOREST_ANCIENT]远古森林[\\LINK]、[LINK=FEATURE_FOREST]森林[\\LINK]、[LINK=FEATURE_FOREST_NEW]新生森林[\\LINK]、或 [LINK=FEATURE_FOREST_BURNT]焚毁森林[\\LINK] 而强化。它因 [LINK=BONUS_MANA_ICE]冰霜能量[\\LINK] 而削弱。
TXT_KEY_RELIGION_CHILDREN_OF_THE_ONE	太一之子
TXT_KEY_RELIGION_EMBER_LEGION	余烬军团士
TXT_KEY_RELIGION_HOUSE_OF_PLENTY	丰饶之家
TXT_KEY_RELIGION_SONS_OF_DISCORD	纷争之子
TXT_KEY_RELIGION_SONS_OF_DISCORD_ADJECTIVE	纷争之子
TXT_KEY_RELIGION_WHITE_HAND	雪之手
TXT_KEY_RELIGION_ETERNAL_CABAL	永恒秘党
TXT_KEY_RELIGION_GREY_COUNCIL	灰色议会
